,materials,DST_High,DST_Low,DST_Uncertainty,Label,index
0,Pd|Cu,0.3770302792488079,0.0,0.6229697207511922,High,4
1,Zr|Ti,0.28438353458554516,0.0,0.7156164654144548,High,13
2,Au|Cu,0.2716338803679269,0.0,0.7283661196320731,High,16
3,Nb|Zr,0.17855218789806082,0.0,0.8214478121019392,High,41
4,Rh|Cu,0.15105792046592004,0.0,0.84894207953408,High,55
