,materials,DST_High,DST_Low,DST_Uncertainty,Label,index
0,Ni|Co,0.4403263960771931,0.0,0.5596736039228069,High,1
1,Au|Pd,0.3953379608382307,0.0,0.6046620391617693,High,4
2,Ti|Cr,0.33148864770960323,0.0,0.6685113522903967,High,7
3,Mn|V,0.19498114414009962,0.0,0.8050188558599004,High,38
4,Zr|Hf,0.1706071501863936,0.0,0.8293928498136064,High,49
