,materials,DST_High,DST_Low,DST_Uncertainty,Label,index
0,Ni|Cr,0.4596086629667431,0.0,0.5403913370332569,High,1
1,Mn|Ni,0.3508747235982845,0.0,0.6491252764017156,High,5
2,Rh|Pd,0.2009825062791602,0.0,0.7990174937208397,High,33
3,Mo|Ti,0.1767902188326083,0.0,0.8232097811673917,High,41
4,W|Ti,0.15999001921694722,0.0,0.8400099807830528,High,55
