,materials,DST_High,DST_Low,DST_Uncertainty,Label,index
0,Ni|Pt,0.4409897558786197,0.0,0.5590102441213803,High,1
1,Au|Ni,0.4283939103176326,0.0,0.5716060896823674,High,2
2,Ta|Cr,0.2897184078377241,0.0,0.7102815921622759,High,14
3,Mo|Pd,0.23803917697701305,0.0,0.761960823022987,High,23
4,Zr|Hf,0.1706071501863936,0.0,0.8293928498136064,High,49
