,materials,DST_High,DST_Low,DST_Uncertainty,Label,index
0,Mn|Ni,0.3508747235982845,0.0,0.6491252764017156,High,4
1,Fe|Ni,0.3324958607882898,0.0,0.6675041392117101,High,6
2,Ir|Pt,0.30414801614757625,0.0,0.6958519838524237,High,11
3,Zr|Ti,0.28438353458554516,0.0,0.7156164654144548,High,15
4,Au|Cu,0.2716338803679269,0.0,0.7283661196320731,High,18
