,materials,DST_High,DST_Low,DST_Uncertainty,Label,index
0,Au|Ni,0.4283939103176326,0.0,0.5716060896823674,High,1
1,Co|Pt,0.38545359690890113,0.0,0.6145464030910989,High,5
2,Cu|Pt,0.35134348110038305,0.0,0.648656518899617,High,6
3,Mo|Pd,0.23803917697701305,0.0,0.761960823022987,High,23
4,Mo|Ti,0.1767902188326083,0.0,0.8232097811673917,High,42
