,materials,DST_High,DST_Low,DST_Uncertainty,Label,index
0,Mn|Co,0.2525674231010714,0.0,0.7474325768989286,High,14
1,Ta|Zr,0.2142214288278715,0.0,0.7857785711721285,High,29
2,W|Cr,0.19325441445595612,0.0,0.8067455855440439,High,40
3,Au|V,0.15999001921694722,0.0,0.8400099807830528,High,54
4,W|Ti,0.15999001921694722,0.0,0.8400099807830528,High,55
