,materials,DST_High,DST_Low,DST_Uncertainty,Label,index
0,Ni|Cu,0.4266224343419637,0.0,0.5733775656580363,High,1
1,Co|Pd,0.4256758068131406,0.0,0.5743241931868593,High,2
2,Mn|Ni,0.3508747235982845,0.0,0.6491252764017156,High,6
3,Ir|Pd,0.33170375470813224,0.0,0.6682962452918678,High,8
4,Mo|Cr,0.2774620969469697,0.0,0.7225379030530303,High,17
